100
3 900 200
2 20 2
-3.482930742	0.076448569	1
1.732703274	-0.20172646	0
-0.132659078	1.583957408	0
-1.883193267	0.579786019	0
2.564164686	1.890855705	1
-1.62207118	2.243948196	1
-3.87532274	-0.326698064	1
-1.554488165	-0.039903045	0
0.016139327	-0.677686913	0
0.863155095	-1.550569927	0
-2.916007071	2.711852718	1
1.863768382	2.392361765	1
0.629367163	0.319100538	0
1.639836048	2.866081944	1
0.157467696	2.601514045	1
-0.865563629	-0.390623178	0
-0.49328533	3.225007426	1
0.516809185	3.03745717	1
-1.239174064	3.188638409	1
-1.251820336	-0.577710749	0
-2.630537927	2.656019917	1
3.761205715	-0.529387658	1
-0.51568623	2.721065058	1
0.779408517	2.849717873	1
-1.22938935	1.55545996	0
-0.003630084	-1.79620816	0
1.752581523	-0.363745967	0
0.539528555	0.936770484	0
-0.374627053	0.785042303	0
1.235586125	2.509389888	1
-0.066409112	3.287078754	1
-1.513876388	-0.773656512	0
-1.505825522	2.410598411	1
1.385071104	3.048202529	1
-1.378562956	2.34652574	1
-0.567153023	-0.507817656	0
-2.442449232	2.720709781	1
-0.542634255	-1.259426409	0
0.563428403	-0.075017937	0
0.70165767	3.609642601	1
1.892046375	0.260867075	0
-1.561239692	-1.084164122	0
2.16690625	1.900823113	1
-0.750716377	-1.537172149	0
1.779062752	3.382167022	1
-0.050614414	0.292520384	0
-2.95258252	0.801554224	1
0.479378588	-1.539484139	0
-2.491212383	2.610126759	1
1.208220342	3.426496098	1
-1.306310513	3.443841755	1
-2.336718483	1.286456073	1
-0.085818402	3.917710599	1
2.000971469	1.797745625	1
3.596811188	1.081407018	1
-0.943865892	2.361820298	1
-1.860639891	0.432126982	0
-1.857635518	-0.109613953	0
0.552445064	-1.259994808	0
0.557606405	0.088058829	0
-2.934283785	1.74159965	1
1.54477199	0.855723221	0
-2.415275252	2.665070241	1
-2.386217073	2.905569442	1
-0.817395003	-1.300463902	0
-1.114893176	0.236941212	0
1.20951425	0.969323894	0
0.144580166	-0.979541865	0
-1.257506939	-1.266995495	0
-1.874789762	0.082438058	0
-1.256179501	-1.168949775	0
-1.037231435	-0.788270767	0
2.95269938	1.863432075	1
-1.369269778	-0.204100069	0
1.795750916	2.779073421	1
1.709749744	1.873049959	1
0.326311226	2.300359739	1
1.326822656	0.307927864	0
-2.242216799	1.889333432	1
-1.009545637	-1.336141783	0
-1.639109703	2.861875169	1
0.20293993	-1.497490823	0
0.278332879	0.931050879	0
0.44364662	1.88613353	0
2.220880368	1.900112182	1
-2.028384429	3.221832298	1
-0.465087378	-1.312638145	0
-1.978521984	-0.210316633	0
-0.319641994	-1.11991922	0
-1.808436116	2.02399932	1
-0.711224665	2.984084371	1
1.174327405	1.172269264	0
0.375180041	1.920130992	0
-1.234909538	-0.696460228	0
-1.974512451	-0.247221358	0
0.570957185	1.195821474	0
-0.157290119	-0.333174101	0
-2.33444464	1.902457064	1
0.395221426	-1.806320875	0
-3.980137116	-1.233230572	1
0.659883675	-1.367166967	0
-0.907118587	0.261599569	0
-0.572620395	-1.588868935	0
-1.952095261	3.259005732	1
-0.915465938	0.618808932	0
1.258061616	1.193010922	0
-3.563165668	1.064921875	1
-0.022873726	-0.835096613	0
-1.646821156	0.805966077	0
2.182100844	1.405729751	1
3.742578279	0.112666005	1
-0.88381501	-1.573335874	0
-0.086757256	1.84647378	0
0.998305433	2.479957684	1
1.699784446	2.84157305	1
1.566210594	2.170233261	1
3.748006072	1.194883058	1
-0.015910612	-0.161879568	0
1.07412346	0.92582337	0
1.132493522	1.204209116	0
0.089368571	2.86587259	1
-1.587599228	-0.121887705	0
0.564290369	-1.910657454	0
-1.404560345	-0.837566109	0
0.267326513	3.987727771	1
-1.877116236	2.416467888	1
2.18974195	2.559305951	1
1.469107945	-0.209195285	0
1.823766842	-0.236178293	0
-1.492788076	0.210864978	0
-3.783140174	-0.245002005	1
2.398086855	2.424358236	1
-0.20538708	-1.645026105	0
-0.477575873	-0.816827162	0
-0.006349751	-0.475058199	0
-2.969268609	1.489150981	1
-1.00435088	-0.233154023	0
-0.788958512	-0.730459353	0
-0.297726955	0.25809915	0
3.831015622	-0.164032631	1
3.001107719	1.643638705	1
-1.248719099	2.182105095	1
3.278096609	0.352356556	1
-1.595212462	-0.895709503	0
-0.595445108	0.348339989	0
-1.289214758	3.150104565	1
-3.709990918	0.016878673	1
-1.750236704	3.099601071	1
-0.474674325	-0.634987427	0
1.10882179	-0.51513686	0
1.358903315	2.433901587	1
-1.200184256	1.471535217	0
-0.188230813	3.638657674	1
-1.252874477	0.467344403	0
1.105394819	0.960083179	0
3.654431514	1.445824565	1
-0.238074039	1.902276124	0
1.685338428	-0.14856323	0
0.525145335	0.423987866	0
-0.566738319	-0.667999738	0
2.832782127	1.963967206	1
0.472850872	3.74786357	1
3.770481678	-0.488703125	1
-2.47825345	1.281988412	1
3.183995112	2.288217686	1
-2.307322593	2.562619482	1
1.660067717	2.133867557	1
0.831685065	0.75926481	0
-1.370429186	0.568242768	0
1.697216466	0.189834437	0
-1.998705465	-0.023943042	0
-0.585914486	1.02948545	0
-1.343384699	-0.680942269	0
-0.883078884	0.518416135	0
-1.165494814	-0.78151912	0
-1.986703618	2.302521064	1
-0.998382849	3.548379079	1
0.020900383	-1.682947785	0
-1.60502167	2.107833136	1
1.588884754	-0.474403422	0
1.621041408	2.718354212	1
2.829835576	1.708925838	1
0.226070807	2.378054333	1
-0.353484704	-1.912609614	0
0.299942608	3.186773845	1
0.016978076	-0.789969243	0
-2.404697998	1.525964942	1
-1.560039453	1.218380676	0
-2.723105731	1.220619403	1
3.387657756	1.116466392	1
-1.593229626	0.881578659	0
2.686460488	2.550688482	1
-2.584394963	1.18173074	1
2.232280976	1.450374639	1
0.876680277	2.961264619	1
-0.152891136	3.008608128	1
-0.723591631	3.243294402	1
3.299750431	0.821877208	1
1.550141869	0.072443516	0
-1.089414528	-1.5252706	0
0.045050792	-0.376523016	0
1.368270401	0.255093439	0
-0.421402481	1.846502072	0
-0.737586007	1.048068891	0
-0.518185399	2.724098554	1
1.919965532	3.152106641	1
0.106637536	0.333475446	0
-0.184405932	-1.321662679	0
-1.871270246	3.271886345	1
2.298459279	1.952865079	1
-1.138924445	-1.170240478	0
-0.746942231	0.972768206	0
0.200291441	3.060943823	1
-1.885176419	-0.57461527	0
-3.328400609	1.920340089	1
3.977822265	0.077858175	1
-3.380656422	1.002027983	1
-0.678648123	1.065363779	0
2.453838806	1.701175054	1
2.938161888	1.482864844	1
-0.526273659	0.545828727	0
0.852339286	1.754581009	0
-2.686227719	2.578704068	1
-1.814434578	2.803585629	1
-2.168228693	2.397110879	1
-0.174887789	2.478160576	1
-1.627345651	0.116323154	0
-0.163507044	2.773761932	1
0.006879731	2.044006597	1
1.151825863	-1.367901095	0
3.681808852	0.592182252	1
-0.930611911	-0.153515352	0
-0.538090372	3.011546331	1
-0.403885841	3.810744858	1
-0.983046071	0.659409531	0
0.521900401	3.468917175	1
-0.479071246	-1.313861258	0
-2.30630568	2.816110504	1
-0.756283611	2.733577326	1
-0.472290192	-1.536259301	0
-1.770974839	0.772424539	0
2.575095575	1.118592603	1
-2.229046228	2.911071569	1
-2.416066709	1.475993652	1
0.154534778	0.000898367	0
-3.149107628	1.444391981	1
-0.814182991	3.280608169	1
3.145695785	1.762920616	1
-0.440094205	-0.08544874	0
-3.824276245	1.111122287	1
1.8214568	0.537022695	0
-2.575046628	1.456948464	1
-0.430660323	-1.199630045	0
-0.1479552	-0.542759296	0
0.609929702	0.087442868	0
-0.477134475	1.467275409	0
3.704838935	1.239775494	1
3.695087276	0.438443148	1
-3.887849124	0.336367698	1
-3.552663456	0.007663901	1
-0.407826628	-1.257182881	0
-0.145775756	3.221531367	1
-1.685052896	2.46742697	1
3.860702543	-0.081246528	1
1.935221739	0.265396872	0
1.364648297	0.494900868	0
-0.061108288	-0.244357704	0
1.905313652	-0.411895209	0
0.668886913	0.751607518	0
0.463846523	2.907880279	1
-1.940500977	0.22767089	0
0.912950023	0.004030139	0
0.447743989	3.73527377	1
-0.355647484	2.473733881	1
1.216493705	-0.459641976	0
-0.217072465	1.838001096	0
-1.043393125	-0.524816142	0
0.772773796	-0.004022228	0
0.392877469	0.269910352	0
-3.767249517	0.806591487	1
0.244469837	1.073511339	0
0.45685083	1.217764167	0
-1.007135504	-1.725486287	0
3.610865126	1.417828261	1
-3.903284167	0.043409857	1
0.203909986	0.512005456	0
1.527996735	0.418250449	0
-0.830911545	-1.35621431	0
-2.276973589	1.692486289	1
0.542711198	2.915068289	1
1.453765092	-1.09522374	0
-1.059576455	1.239791941	0
3.163699364	1.5498526	1
-1.632344079	1.816309751	1
0.953449818	2.499430387	1
-0.201495557	3.712970126	1
-3.578242379	1.278471764	1
0.765175506	0.492009447	0
0.153209267	0.49965113	0
1.337802967	-0.58978604	0
-1.186558451	0.329846575	0
-0.002893142	3.518590407	1
1.040429258	-0.511236289	0
0.936972208	1.177622077	0
2.880332071	1.167484334	1
-2.176757813	2.389194582	1
1.975206442	0.231620552	0
1.047265909	-1.667829611	0
0.28458809	0.025016333	0
2.212050014	2.431163369	1
0.969120364	-0.332821768	0
2.382745326	2.614260997	1
0.265706555	2.608967547	1
1.672389324	0.47863768	0
0.450604874	1.026176438	0
-0.765211537	0.567771871	0
0.347602692	0.830866746	0
2.241185873	2.253535936	1
1.834871838	0.12286199	0
1.309771403	2.513742087	1
-0.519253416	1.628815501	0
3.786163956	-0.407053581	1
0.053480055	-1.532402704	0
-2.76800517	1.246921095	1
0.224007273	-1.009167939	0
-3.734608307	0.13572772	1
0.022073624	0.420513846	0
0.740472963	-0.106438325	0
-1.304718921	3.762846523	1
3.109107416	1.96246488	1
-1.538841072	2.986182007	1
1.883741182	0.291871008	0
1.483268373	-0.616617672	0
-1.747378887	0.484751694	0
-0.101193238	2.601437936	1
3.662077443	0.655574472	1
0.543480739	1.745321435	0
-1.274051081	1.414110494	0
1.132106431	0.554370483	0
3.588133934	1.728917677	1
-1.296531768	2.802700463	1
-3.088337463	2.191736674	1
1.642690171	3.415510555	1
-1.910030535	0.246164365	0
1.382405151	0.25570709	0
0.720500441	0.228168439	0
-0.387566397	3.444402365	1
2.46777894	2.041593799	1
-0.384097884	3.393708938	1
2.831941607	1.627436928	1
0.633669725	3.031416943	1
-2.812190192	2.363949503	1
1.013048787	0.593685561	0
-2.773822624	1.03036512	1
0.389476217	0.242981518	0
1.825740186	0.350953408	0
-0.591852557	2.522463182	1
1.769251088	1.775239556	1
-1.86224734	0.252782797	0
1.589306468	-0.917941805	0
1.481815546	3.396771832	1
-1.022519513	-0.332643845	0
3.090913823	0.718430369	1
-0.449236718	2.841225308	1
0.715495209	2.467622624	1
-1.568203561	2.189463021	1
-0.128438202	-1.767391401	0
2.530051318	2.565513295	1
-2.091622249	2.298927584	1
-0.979102424	-0.61723238	0
-0.511981075	3.364755596	1
-1.549907533	0.637693142	0
0.736500984	-0.624539301	0
0.565662912	-1.387218163	0
2.142411346	1.684362624	1
-1.344078082	-1.43293145	0
